# Brothers Summer 2013 (Up to date)
# 1109 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (24.2 m/s).
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position upwind (m),Position parallel to wind (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event LAUNCH occurred at t=0 seconds
# Event IGNITION occurred at t=0 seconds
24.511,4220.7,41.984,-9.9188,44.756,9.9275,469.79,10.026,469.9,1.2226,15.505,0.41578,43.796,-120.64,9.7879,3.0522,0.016631,0.017595,-0.0013303,26777,0,33.432,0.11764,261.48,221.61,2.8543,0.15072,7158751,0,7.9041,0.63432,0.65052,0.38207,0.1293,0.12295,0.69335,1.9169,3.5896e-4,0,-0.0048213,0.013228,0.01805,0.061975,0.004928,13.97,153.28,64.094,0.15278,NaN,-21.469,497.71,318.29,0.05,0.48005
24.561,4222.8,41.488,-9.9274,44.284,9.9345,470.57,10.046,470.67,1.223,15.485,0.37522,43.796,-120.64,9.7879,2.7445,0.016105,0.018303,-0.0015763,26777,0,33.432,0.11764,262.39,221.61,2.9194,0.14896,7073897,0,7.6847,0.63435,0.64763,0.3822,0.12927,0.12288,0.61526,1.7273,2.7213e-4,0,-0.0044538,0.013227,0.017681,0.068656,0.0048804,13.97,153.28,63.777,0.30643,NaN,-21.483,497.57,318.28,0.05,0.48077
24.611,4224.8,40.992,-9.9337,43.813,9.9396,471.34,10.066,471.45,1.2235,15.468,0.34163,43.796,-120.64,9.7879,2.479,0.016554,0.018908,-0.0019298,26777,0,33.432,0.11764,263.2,221.61,2.9769,0.14728,6992672,0,7.4838,0.63439,0.64535,0.38232,0.12925,0.12282,0.54935,1.5602,9.9864e-4,0,-0.005151,0.013225,0.018376,0.074955,0.0048331,13.97,153.28,63.448,0.46364,NaN,-21.496,497.43,318.27,0.05,0.48141
24.661,4226.9,40.495,-9.9363,43.343,9.9414,472.11,10.086,472.22,1.2239,15.451,0.3185,43.796,-120.64,9.7878,2.2988,0.016018,0.019426,-0.0024505,26777,0,33.432,0.11764,263.75,221.61,3.0168,0.14574,6917812,0,7.3092,0.63442,0.64392,0.38243,0.12923,0.12276,0.50539,1.4434,0.0011638,0,-0.0047426,0.013224,0.017967,0.08081,0.0047859,13.97,153.28,63.108,0.6236,NaN,-21.51,497.29,318.26,0.05,0.48206
24.711,4228.9,39.998,-9.9498,42.873,9.9535,472.88,10.106,472.99,1.2243,15.436,0.27029,43.796,-120.64,9.7878,1.8388,0.016431,0.019862,-0.002865,26777,0,33.432,0.11764,265.22,221.61,3.1216,0.1438,6824579,0,7.0785,0.63446,0.64066,0.38257,0.12921,0.12269,0.39603,1.1495,0.0014616,0,-0.0054506,0.013222,0.018673,0.086769,0.0047388,13.97,153.28,62.758,0.78539,NaN,-21.523,497.16,318.26,0.05,0.48278
24.761,4230.9,39.5,-9.9639,42.405,9.9664,473.66,10.126,473.76,1.2247,15.424,0.22279,43.796,-120.64,9.7878,1.3384,0.016198,0.020093,-0.0034976,26777,0,33.432,0.11764,266.88,221.61,3.2409,0.14182,6729227,0,6.853,0.63451,0.63787,0.38272,0.12918,0.12261,0.28175,0.82158,0.002619,0,-0.0054397,0.013221,0.01866,0.091306,0.0046919,13.97,153.28,62.402,0.94833,NaN,-21.536,497.03,318.25,0.05,0.48339
24.811,4232.8,39.002,-9.9437,41.937,9.947,474.43,10.146,474.53,1.2251,15.412,0.25575,43.796,-120.64,9.7878,1.7599,0.015979,0.020193,-0.0047472,26777,0,33.432,0.11764,265.47,221.61,3.14,0.14112,6694577,0,6.8086,0.63453,0.64023,0.38277,0.12917,0.12259,0.37767,1.0924,0.0051871,0,-0.0052786,0.01322,0.018499,0.093144,0.0046452,13.97,153.28,62.04,1.1117,NaN,-21.548,496.9,318.24,0.05,0.48414
24.861,4234.8,38.505,-9.9513,41.47,9.9538,475.2,10.166,475.3,1.2255,15.4,0.22523,43.796,-120.64,9.7878,1.4415,0.016341,0.020221,-0.0059665,26777,0,33.432,0.11764,266.53,221.61,3.2157,0.13939,6611127,0,6.6224,0.63458,0.63845,0.3829,0.12915,0.12253,0.30489,0.88507,0.008675,0,-0.0059294,0.013219,0.019148,0.095744,0.0045986,13.97,153.28,61.671,1.2747,NaN,-21.561,496.77,318.23,0.05,0.48477
24.911,4236.7,38.007,-9.9662,41.005,9.9678,475.97,10.186,476.07,1.226,15.39,0.18001,43.796,-120.64,9.7878,0.90798,0.016084,0.019539,-0.0085137,26777,0,33.432,0.11764,268.38,221.61,3.3479,0.13735,6513254,0,6.406,0.63463,0.63621,0.38305,0.12913,0.12245,0.18733,0.53495,0.017312,0,-0.0059051,0.013217,0.019122,0.092064,0.0045521,13.97,153.28,61.297,1.437,NaN,-21.573,496.64,318.23,0.05,0.48541
24.961,4238.6,37.508,-9.973,40.54,9.9742,476.73,10.206,476.84,1.2264,15.382,0.15432,43.796,-120.64,9.7878,0.60863,0.016396,0.017133,-0.012871,26777,0,33.432,0.11764,269.46,221.61,3.4251,0.1356,6429240,0,6.2347,0.63469,0.6354,0.38319,0.12911,0.12239,0.12379,0.35129,0.041073,0,-0.0065233,0.013215,0.019739,0.072627,0.0045059,13.97,153.28,60.92,1.5982,NaN,-21.586,496.52,318.22,0.05,0.48604
25.011,4240.4,37.01,-9.9598,40.076,9.9613,477.5,10.226,477.61,1.2268,15.374,0.17179,43.796,-120.64,9.7878,0.88471,0.016114,0.017673,-0.01236,26777,0,33.432,0.11764,268.46,221.61,3.3538,0.13467,6383854,0,6.1556,0.63472,0.63621,0.38326,0.1291,0.12236,0.18232,0.53338,0.038352,0,-0.0063171,0.013215,0.019532,0.078353,0.0044598,13.97,153.28,60.541,1.7581,NaN,-21.598,496.39,318.21,0.05,0.48666
25.061,4242.3,36.512,-9.9716,39.614,9.9726,478.27,10.246,478.38,1.2272,15.366,0.13759,43.796,-120.64,9.7878,0.52215,0.016394,0.0092951,-0.01958,26777,0,33.432,0.11764,269.77,221.61,3.4477,0.1327,6289445,0,5.9671,0.63478,0.63531,0.38342,0.12907,0.12229,0.10576,0.34236,0.098729,0,-0.0069479,0.013213,0.020161,0.022323,0.0044138,13.97,153.28,60.16,1.9162,NaN,-21.61,496.27,318.2,0.05,0.48731
25.111,4244.1,36.013,-9.9809,39.152,9.9815,479.04,10.266,479.15,1.2277,15.36,0.11073,43.796,-120.64,9.7878,0.50047,0.016089,-0.0096105,-0.019461,26777,0,33.432,0.11764,269.85,221.61,3.4534,0.13082,6198854,0,5.7974,0.63484,0.63533,0.38357,0.12905,0.12222,0.10126,0.37433,0.10118,0,-0.0068554,0.013212,0.020067,-0.024558,0.0043681,13.97,153.28,59.777,2.0719,NaN,-21.622,496.15,318.2,0.05,0.48796
25.161,4245.9,35.514,-9.9809,38.691,9.9814,479.81,10.286,479.92,1.2281,15.355,0.10354,43.796,-120.64,9.7878,0.62088,0.016333,-0.01303,-0.017285,26777,0,33.432,0.11764,269.41,221.61,3.4217,0.12933,6127055,0,5.6673,0.6349,0.63564,0.38369,0.12903,0.12217,0.12635,0.47888,0.081454,0,-0.007392,0.01321,0.020602,-0.046189,0.0043225,13.97,153.28,59.395,2.2238,NaN,-21.633,496.03,318.19,0.05,0.4886
25.211,4247.6,35.015,-9.97,38.232,9.9707,480.57,10.307,480.68,1.2286,15.35,0.11634,43.796,-120.64,9.7878,0.65059,0.016017,-0.0061307,-0.020732,26777,0,33.432,0.11764,269.3,221.61,3.4139,0.12829,6077132,0,5.577,0.63493,0.63575,0.38377,0.12902,0.12214,0.13258,0.46343,0.11924,0,-0.007154,0.01321,0.020364,-0.010391,0.0042772,13.97,153.28,59.013,2.3714,NaN,-21.645,495.91,318.18,0.05,0.48926
25.261,4249.4,34.517,-9.9681,37.774,9.9688,481.34,10.327,481.45,1.2291,15.345,0.11294,43.796,-120.64,9.7878,0.73685,0.01624,-0.0080505,-0.02005,26777,0,33.432,0.11764,268.99,221.61,3.3915,0.12688,6008875,0,5.4555,0.63499,0.63603,0.38389,0.12901,0.12209,0.15077,0.53008,0.11356,0,-0.0076664,0.013208,0.020875,-0.018322,0.0042319,13.97,153.28,58.631,2.5145,NaN,-21.656,495.8,318.18,0.05,0.48991
25.311,4251.1,34.018,-9.9712,37.317,9.9717,482.11,10.347,482.22,1.2295,15.34,0.10162,43.796,-120.64,9.7878,0.87771,0.015915,-0.012822,-0.017325,26777,0,33.432,0.11764,268.48,221.61,3.3552,0.12523,5.93e6,0,5.318,0.63505,0.63652,0.38403,0.12899,0.12204,0.1808,0.65475,0.087453,0,0.013207,0.013207,0,-0.047709,0.0041869,13.97,153.28,58.249,2.653,NaN,-21.667,495.68,318.17,0.05,0.49055
25.361,4252.8,33.52,-9.9718,36.861,9.9723,482.87,10.368,482.99,1.23,15.336,0.095468,43.796,-120.64,9.7878,1.0151,0.016097,-0.014544,-0.015725,26777,0,33.432,0.11764,267.99,221.61,3.3204,0.12369,5856073,0,5.1913,0.63512,0.63707,0.38416,0.12897,0.12199,0.21044,0.76182,0.074006,0,-0.0080104,0.013206,0.021217,-0.062925,0.0041421,13.97,153.28,57.869,2.7862,NaN,-21.678,495.57,318.16,0.05,0.49129
25.411,4254.4,33.022,-9.9468,36.407,9.9477,483.64,10.389,483.75,1.2305,15.331,0.13029,43.796,-120.64,9.7878,0.97548,0.016279,-5.4126e-4,-0.02139,26777,0,33.432,0.11764,268.13,221.61,3.3303,0.1233,5836407,0,5.156,0.63513,0.63694,0.38419,0.12897,0.12198,0.20186,0.67223,0.13728,0,-0.008318,0.013206,0.021524,-8.771e-5,0.0040974,13.97,153.28,57.49,2.9142,NaN,-21.689,495.46,318.16,0.05,0.49195
25.461,4256.1,32.524,-9.9428,35.954,9.9437,484.41,10.41,484.52,1.2311,15.325,0.13062,43.796,-120.64,9.7878,1.0468,0.015933,-6.8666e-4,-0.021407,26777,0,33.432,0.11764,267.88,221.61,3.3123,0.12196,5772306,0,5.0465,0.63519,0.63727,0.38431,0.12895,0.12193,0.21733,0.71962,0.14065,0,-0.0080886,0.013205,0.021293,-1.4427e-4,0.004053,13.97,153.28,57.11,3.0372,NaN,-21.7,495.35,318.15,0.05,0.49255
25.511,4257.7,32.028,-9.9293,35.503,9.9304,485.17,10.431,485.29,1.2316,15.319,0.14672,43.796,-120.64,9.7877,1.2155,0.016104,0.0048048,-0.020946,26777,0,33.432,0.11764,267.29,221.61,3.2703,0.12107,5729357,0,4.978,0.63523,0.63802,0.38438,0.12894,0.12191,0.25436,0.82502,0.13662,0,-0.0084737,0.013204,0.021678,0.0071683,0.0040086,13.97,153.28,56.73,3.1552,NaN,-21.71,495.24,318.14,0.05,0.49315
25.561,4259.3,31.531,-9.9405,35.053,9.9412,485.94,10.452,486.05,1.2322,15.313,0.12237,43.796,-120.64,9.7877,1.1662,0.01625,-0.004315,-0.021084,26777,0,33.432,0.11764,267.46,221.61,3.2824,0.11902,5631215,0,4.8086,0.63533,0.63789,0.38456,0.12892,0.12184,0.24348,0.80501,0.14254,0,-0.0090444,0.013203,0.022247,-0.0059829,0.0039646,13.97,153.28,56.348,3.2682,NaN,-21.72,495.14,318.14,0.05,0.49375
25.611,4260.8,31.034,-9.9375,34.604,9.9382,486.7,10.473,486.82,1.2328,15.308,0.12136,43.796,-120.64,9.7877,1.2322,0.015885,-0.0047088,-0.020996,26777,0,33.432,0.11764,267.24,221.61,3.2661,0.11763,5564462,0,4.6984,0.63539,0.63825,0.38469,0.12891,0.1218,0.25803,0.84996,0.14471,0,0.013202,0.013202,0,-0.0072947,0.0039208,13.97,153.28,55.965,3.376,NaN,-21.73,495.03,318.13,0.05,0.49436
25.661,4262.4,30.537,-9.9452,34.157,9.9458,487.47,10.495,487.58,1.2333,15.304,0.10542,43.796,-120.64,9.7877,1.3623,0.016004,-0.010641,-0.018654,26777,0,33.432,0.11764,266.79,221.61,3.2341,0.11571,5472829,0,4.5505,0.63549,0.63896,0.38486,0.12889,0.12174,0.28698,0.96693,0.11871,0,-0.0093286,0.0132,0.022529,-0.038497,0.0038772,13.97,153.28,55.582,3.4783,NaN,-21.741,494.93,318.12,0.05,0.49497
25.711,4263.9,30.039,-9.963,33.712,9.9634,488.23,10.517,488.35,1.234,15.301,0.082355,43.796,-120.64,9.7877,1.7968,0.016107,-0.016893,-0.012992,26777,0,33.432,0.11764,265.34,221.61,3.1304,0.11332,5359118,0,4.3814,0.63561,0.64155,0.38508,0.12886,0.12167,0.38609,1.3101,0.060329,0,-0.0099474,0.013199,0.023146,-0.10116,0.0038339,13.97,153.28,55.201,3.5751,NaN,-21.75,494.83,318.12,0.05,0.49557
25.761,4265.4,29.541,-9.9742,33.267,9.9744,489,10.538,489.11,1.2346,15.299,0.073783,43.796,-120.64,9.7877,2.213,0.016188,-0.0185,-0.010031,26777,0,33.432,0.11764,264,221.61,3.0348,0.11125,5260407,0,4.2419,0.63572,0.64458,0.38527,0.12884,0.12161,0.48445,1.5965,0.037131,0,-0.010493,0.013197,0.023691,-0.12588,0.0037909,13.97,153.28,54.823,3.6663,NaN,-21.76,494.73,318.11,0.05,0.49619
25.811,4266.9,29.042,-9.9822,32.825,9.9825,489.76,10.56,489.88,1.2352,15.299,0.072184,43.796,-120.64,9.7877,2.5832,0.01625,-0.018983,-0.008281,26777,0,33.432,0.11764,262.86,221.61,2.9528,0.10931,5167705,0,4.114,0.63583,0.64771,0.38545,0.12882,0.12155,0.57475,1.8345,0.025969,0,-0.011003,0.013196,0.024199,-0.13732,0.0037483,13.97,153.28,54.451,3.7526,NaN,-21.77,494.63,318.11,0.05,0.4968
25.861,4268.3,28.543,-9.9762,32.384,9.9765,490.53,10.583,490.64,1.2359,15.299,0.073036,43.796,-120.64,9.7877,2.5775,0.015847,-0.018416,-0.008682,26777,0,33.432,0.11764,262.88,221.61,2.954,0.10794,5102258,0,4.011,0.63591,0.64774,0.38559,0.12881,0.12151,0.57333,1.8257,0.029792,0,0.013195,0.013195,0,-0.13254,0.0037059,13.97,153.28,54.084,3.8342,NaN,-21.779,494.54,318.1,0.05,0.49742
25.911,4269.7,28.045,-9.9546,31.946,9.955,491.29,10.605,491.41,1.2366,15.298,0.079568,43.796,-120.64,9.7877,2.1612,0.015895,-0.01625,-0.011765,26777,0,33.432,0.11764,264.17,221.61,3.0464,0.10726,5069656,0,3.94,0.63596,0.64442,0.38565,0.12881,0.1215,0.472,1.5426,0.055221,0,0.013195,0.013195,0,-0.1045,0.0036637,13.97,153.28,53.723,3.9111,NaN,-21.788,494.44,318.1,0.05,0.49806
25.961,4271.1,27.548,-9.9266,31.509,9.9271,492.06,10.628,492.17,1.2373,15.296,0.1001,43.796,-120.64,9.7877,1.7236,0.015938,-0.010136,-0.017114,26777,0,33.432,0.11764,265.58,221.61,3.1473,0.107,5056293,0,3.9017,0.63597,0.64146,0.38568,0.1288,0.12149,0.36912,1.2025,0.11608,0,-0.011048,0.013195,0.024242,-0.04086,0.0036219,13.97,153.28,53.366,3.983,NaN,-21.797,494.35,318.09,0.05,0.49871
26.011,4272.5,27.052,-9.9122,31.075,9.9128,492.82,10.651,492.94,1.238,15.292,0.11161,43.796,-120.64,9.7877,1.6708,0.015985,-0.0055962,-0.019024,26777,0,33.432,0.11764,265.75,221.61,3.1598,0.10611,5013560,0,3.8348,0.63603,0.64119,0.38577,0.12879,0.12146,0.35694,1.1407,0.14623,0,-0.011322,0.013194,0.024516,-0.012666,0.0035802,13.97,153.28,53.011,4.0499,NaN,-21.806,494.26,318.08,0.05,0.49942
26.061,4273.8,26.556,-9.9097,30.642,9.9103,493.59,10.674,493.7,1.2388,15.288,0.10909,43.796,-120.64,9.7877,1.7162,0.01602,-0.005906,-0.018881,26777,0,33.432,0.11764,265.6,221.61,3.149,0.10458,4940919,0,3.727,0.63612,0.64157,0.38592,0.12878,0.12142,0.36739,1.1719,0.14853,0,-0.01173,0.013193,0.024923,-0.014521,0.0035389,13.97,153.28,52.657,4.1117,NaN,-21.815,494.17,318.08,0.05,0.50017
26.111,4275.1,26.061,-9.8909,30.212,9.8917,494.35,10.697,494.46,1.2396,15.284,0.12684,43.796,-120.64,9.7877,1.7788,0.016046,0.0010287,-0.019758,26777,0,33.432,0.11764,265.39,221.61,3.1343,0.10396,4910981,0,3.6847,0.63617,0.642,0.38599,0.12877,0.12141,0.38188,1.1966,0.16457,0,-0.01192,0.013193,0.025112,4.4583e-4,0.0034978,13.97,153.28,52.302,4.1688,NaN,-21.823,494.09,318.07,0.05,0.50078
26.161,4276.4,25.567,-9.8683,29.784,9.8694,495.11,10.72,495.23,1.2404,15.278,0.15168,43.796,-120.64,9.7877,2.1069,0.016069,0.0080139,-0.018182,26777,0,33.432,0.11764,264.34,221.61,3.0586,0.10358,4892452,0,3.6702,0.63619,0.64426,0.38603,0.12877,0.12139,0.45902,1.377,0.14051,0,-0.012046,0.013192,0.025239,0.027256,0.0034571,13.97,153.28,51.947,4.2214,NaN,-21.832,494,318.07,0.05,0.50147
26.211,4277.7,25.074,-9.8428,29.358,9.8445,495.88,10.744,495.99,1.2412,15.271,0.18198,43.796,-120.64,9.7877,2.6745,0.016089,0.012623,-0.015575,26777,0,33.432,0.11764,262.58,221.61,2.9328,0.10336,4881095,0,3.6798,0.63621,0.64889,0.38605,0.12877,0.12139,0.59739,1.6839,0.10388,0,-0.012134,0.013192,0.025326,0.067923,0.0034166,13.97,153.28,51.589,4.2697,NaN,-21.84,493.91,318.06,0.05,0.50208
26.261,4278.9,24.582,-9.8337,28.935,9.8355,496.64,10.767,496.76,1.242,15.262,0.18783,43.796,-120.64,9.7877,2.872,0.016103,0.013609,-0.015029,26777,0,33.432,0.11764,261.99,221.61,2.8905,0.10224,4827647,0,3.6104,0.63628,0.65079,0.38616,0.12876,0.12136,0.64702,1.7898,0.098415,0,-0.012431,0.013192,0.025622,0.080688,0.0033763,13.97,153.28,51.227,4.314,NaN,-21.848,493.83,318.06,0.05,0.50268
26.311,4280.1,24.091,-9.8298,28.514,9.8316,497.4,10.791,497.52,1.2428,15.254,0.18578,43.796,-120.64,9.7877,2.9346,0.016107,0.013951,-0.015035,26777,0,33.432,0.11764,261.8,221.61,2.8772,0.10084,4761166,0,3.5157,0.63638,0.65148,0.38631,0.12875,0.12132,0.66288,1.82,0.10108,0,-0.012789,0.013191,0.02598,0.087161,0.0033365,13.97,153.28,50.861,4.3543,NaN,-21.856,493.75,318.05,0.05,0.50328
26.361,4281.3,23.599,-9.827,28.096,9.8287,498.16,10.815,498.28,1.2437,15.246,0.18219,43.796,-120.64,9.7877,2.97,0.016102,0.014188,-0.015135,26777,0,33.432,0.11764,261.7,221.61,2.8697,0.099391,4692045,0,3.417,0.63648,0.65193,0.38646,0.12873,0.12128,0.67187,1.8353,0.10564,0,-0.013158,0.01319,0.026348,0.092809,0.003297,13.97,153.28,50.491,4.391,NaN,-21.864,493.67,318.05,0.05,0.5039
26.411,4282.5,23.108,-9.8279,27.68,9.8294,498.93,10.84,499.04,1.2446,15.238,0.17313,43.796,-120.64,9.7877,2.8998,0.016087,0.01396,-0.015646,26777,0,33.432,0.11764,261.9,221.61,2.8844,0.097723,4612751,0,3.3,0.6366,0.65138,0.38664,0.12872,0.12124,0.65402,1.7935,0.1169,0,-0.013579,0.013189,0.026768,0.09294,0.0032579,13.97,153.28,50.116,4.4242,NaN,-21.871,493.59,318.04,0.05,0.50453
26.461,4283.6,22.617,-9.829,27.267,9.8303,499.69,10.864,499.8,1.2455,15.231,0.16408,43.796,-120.64,9.7877,2.8245,0.016062,0.013652,-0.016193,26777,0,33.432,0.11764,262.13,221.61,2.9004,0.096036,4532609,0,3.1837,0.63673,0.6508,0.38683,0.12871,0.1212,0.63497,1.7501,0.12958,0,-0.014005,0.013188,0.027193,0.092036,0.0032192,13.97,153.28,49.737,4.4542,NaN,-21.879,493.52,318.04,0.05,0.50518
26.511,4284.8,22.125,-9.8334,26.857,9.8345,500.45,10.889,500.57,1.2465,15.224,0.1505,43.796,-120.64,9.7877,2.6528,0.016027,0.012634,-0.017219,26777,0,33.432,0.11764,262.64,221.61,2.9372,0.09413,4442120,0,3.0515,0.63688,0.64939,0.38704,0.12869,0.12115,0.59195,1.6566,0.15274,0,-0.014492,0.013187,0.027678,0.082051,0.0031809,13.97,153.28,49.354,4.4814,NaN,-21.886,493.44,318.04,0.05,0.5058
26.561,4285.8,21.634,-9.8141,26.45,9.8156,501.21,10.914,501.33,1.2474,15.217,0.17016,43.796,-120.64,9.7877,3.1682,0.015989,0.015348,-0.01514,26777,0,33.432,0.11764,261.12,221.61,2.8282,0.093648,4418868,0,3.0429,0.63692,0.65436,0.38709,0.12869,0.12114,0.72275,1.922,0.11911,0,-0.014567,0.013186,0.027754,0.12235,0.0031431,13.97,153.28,48.969,4.5059,NaN,-21.893,493.37,318.03,0.05,0.50642
26.611,4286.9,21.143,-9.8065,26.045,9.8081,501.97,10.939,502.09,1.2484,15.209,0.1733,43.796,-120.64,9.7877,3.3569,0.015947,0.016149,-0.014631,26777,0,33.432,0.11764,260.58,221.61,2.7895,0.092469,4362785,0,2.9758,0.63702,0.65643,0.38723,0.12868,0.12111,0.77195,2.0147,0.11445,0,-0.014845,0.013186,0.028031,0.13893,0.0031056,13.97,153.28,48.579,4.5278,NaN,-21.9,493.3,318.03,0.05,0.50706
26.661,4288,20.653,-9.8055,25.645,9.8069,502.73,10.964,502.85,1.2494,15.202,0.16728,43.796,-120.64,9.7877,3.3488,0.015898,0.016285,-0.014827,26777,0,33.432,0.11764,260.6,221.61,2.7911,0.090902,4288384,0,2.8756,0.63715,0.65648,0.38741,0.12866,0.12107,0.7698,2.0024,0.1211,0,0.013185,0.013185,0,0.1462,0.0030687,13.97,153.28,48.185,4.5475,NaN,-21.907,493.23,318.02,0.05,0.50774
26.711,4289,20.163,-9.8036,25.247,9.805,503.49,10.99,503.61,1.2504,15.194,0.16248,43.796,-120.64,9.7877,3.3673,0.01584,0.016502,-0.014918,26777,0,33.432,0.11764,260.55,221.61,2.7873,0.089378,4216055,0,2.781,0.63728,0.65681,0.38759,0.12865,0.12104,0.77464,2.0043,0.12722,0,0.013184,0.013184,0,0.15529,0.0030322,13.97,153.28,47.786,4.565,NaN,-21.913,493.16,318.02,0.05,0.50841
26.761,4290,19.673,-9.79,24.853,9.7916,504.25,11.015,504.37,1.2514,15.187,0.1737,43.796,-120.64,9.7877,3.7716,0.015777,0.017781,-0.01375,26777,0,33.432,0.11764,259.42,221.61,2.7066,0.088574,4177732,0,2.75,0.63736,0.66141,0.38769,0.12865,0.12102,0.8824,2.2044,0.10938,0,0.013184,0.013184,0,0.18359,0.0029961,13.97,153.28,47.384,4.5808,NaN,-21.92,493.1,318.02,0.05,0.50906
26.811,4291,19.184,-9.7656,24.463,9.7676,505.01,11.041,505.13,1.2525,15.178,0.19958,43.796,-120.64,9.7876,4.5358,0.015714,0.019348,-0.011989,26777,0,33.432,0.11764,257.39,221.61,2.5615,0.088412,4169682,0,2.7791,0.63737,0.67094,0.38771,0.12864,0.12102,1.0947,2.5859,0.08418,0,0.013184,0.013184,0,0.21815,0.0029605,13.97,153.28,46.977,4.5948,NaN,-21.926,493.03,318.01,0.05,0.50968
26.861,4291.9,18.696,-9.7538,24.076,9.756,505.76,11.067,505.88,1.2536,15.169,0.20796,43.796,-120.64,9.7876,4.9009,0.015651,0.020067,-0.0114,26777,0,33.432,0.11764,256.47,221.61,2.4953,0.087503,4126377,0,2.7422,0.63745,0.67597,0.38782,0.12864,0.121,1.2,2.7544,0.077666,0,0.013183,0.013183,0,0.23959,0.0029253,13.97,153.28,46.565,4.6071,NaN,-21.932,492.97,318.01,0.05,0.51031
26.911,4292.8,18.209,-9.7447,23.693,9.747,506.52,11.093,506.64,1.2546,15.159,0.21243,43.796,-120.64,9.7876,5.1868,0.015963,0.020662,-0.011023,26777,0,33.432,0.11764,255.76,221.61,2.445,0.08644,4075876,0,2.6921,0.63755,0.6801,0.38795,0.12863,0.12097,1.2843,2.8794,0.074094,0,-0.016819,0.013183,0.030002,0.26029,0.0028906,13.97,153.28,46.146,4.6178,NaN,-21.938,492.91,318,0.05,0.51092
26.961,4293.7,17.721,-9.7441,23.314,9.7462,507.28,11.12,507.4,1.2557,15.15,0.20557,43.796,-120.64,9.7876,5.2159,0.015882,0.020992,-0.011088,26777,0,33.432,0.11764,255.69,221.61,2.4399,0.084891,4002493,0,2.5983,0.6377,0.68068,0.38815,0.12862,0.12094,1.2929,2.8756,0.077378,0,0.013182,0.013182,0,0.27858,0.0028565,13.97,153.28,45.722,4.6271,NaN,-21.944,492.85,318,0.05,0.51161
27.011,4294.6,17.235,-9.7067,22.94,9.7098,508.04,11.146,508.16,1.2569,15.139,0.24671,43.796,-120.64,9.7876,6.3602,0.0158,0.022115,-0.0096107,26777,0,33.432,0.11764,253.04,221.61,2.25,0.085425,4027294,0,2.6975,0.63765,0.69794,0.38808,0.12862,0.12095,1.6465,3.3992,0.057385,0,0.013182,0.013182,0,0.30533,0.0028229,13.97,153.28,45.291,4.6353,NaN,-21.95,492.79,318,0.05,0.51223
27.061,4295.4,16.75,-9.6901,22.57,9.6936,508.79,11.173,508.91,1.258,15.127,0.25999,43.796,-120.64,9.7876,6.8669,0.01572,0.022743,-0.0091727,26777,0,33.432,0.11764,251.94,221.61,2.1713,0.08478,3996556,0,2.6879,0.63771,0.70614,0.38816,0.12862,0.12093,1.811,3.6042,0.053084,0,0.013182,0.013182,0,0.32786,0.0027897,13.97,153.28,44.854,4.6423,NaN,-21.955,492.73,317.99,0.05,0.51283
27.111,4296.3,16.267,-9.6566,22.204,9.661,509.55,11.2,509.67,1.2592,15.114,0.29401,43.796,-120.64,9.7876,7.7974,0.015643,0.023508,-0.0084464,26777,0,33.432,0.11764,250.03,221.61,2.0347,0.085001,4006641,0,2.7604,0.63769,0.72152,0.38814,0.12862,0.12094,2.1256,3.9768,0.04543,0,0.013182,0.013182,0,0.34848,0.002757,13.97,153.28,44.408,4.6483,NaN,-21.961,492.68,317.99,0.05,0.51345
27.161,4297.1,15.784,-9.6447,21.844,9.6494,510.3,11.227,510.43,1.2604,15.1,0.30011,43.796,-120.64,9.7876,8.1641,0.015931,0.02408,-0.008272,26777,0,33.432,0.11764,249.32,221.61,1.9834,0.084112,3964414,0,2.7262,0.63778,0.72778,0.38825,0.12861,0.12092,2.254,4.0974,0.043838,0,-0.017584,0.013181,0.030766,0.37342,0.0027248,13.97,153.28,43.954,4.6532,NaN,-21.966,492.62,317.99,0.05,0.51408
